dotProduct,cossim,corr,subID,sesID,rating
5.4291016677139,0.262744449805949,0.259732934901787,10,1,29.6191819464034
3.68291046591865,0.228933995149555,0.222567910613516,10,2,29.6309355900329
6.99105282311651,0.275433104767607,0.275351608181126,10,3,37.4141984015045
1.22738362129222,0.140085927609164,0.134748524615058,11,1,12.5058768218148
2.15878615349346,0.21947132719195,0.214723672780819,11,2,12.797367183827
1.62165117858722,0.156919965858725,0.15416584027746,11,3,18.4955336154208
3.85973563618108,0.292954132942788,0.288687284527921,12,1,35.5077574047955
4.28947052668415,0.289838024033931,0.285528732419422,12,2,39.181946403385
2.93728107800468,0.244033180688106,0.237877327907225,12,3,37.1697226140104
4.37529774809208,0.217559842603326,0.212066272199332,14,1,22.1861777150917
3.7706884812899,0.247954754353047,0.244398786212891,14,2,17.8373295721674
3.82606120435457,0.224859314867933,0.220738677214225,14,3,27.7809120827457
2.56667596434156,0.241788580667889,0.235934916063607,15,1,12.9525152797367
1.90206563401552,0.176434206075277,0.170005013909769,15,2,12.8067700987306
2.59336570726521,0.229949908335044,0.223883020203734,15,3,11.0014104372355
3.6121415847711,0.239982669512976,0.233998090639499,16,1,11.8398370161417
2.46011814403934,0.241880041945325,0.23573676646395,16,2,14.503996238834
2.47466570031288,0.23460915790604,0.228179124508253,16,3,15.4254818993888
4.13294646565429,0.263564905074958,0.258525101524434,18,1,20.7193229901269
3.32302789429217,0.241944312097802,0.236827357648925,18,2,18.3591913493183
3.15540514839121,0.231206188655342,0.22487960729827,18,3,19.3088857545839
4.08258975067798,0.26981452974272,0.265039051214642,21,1,17.1556182416549
2.77219056750077,0.244386564746766,0.23864209764956,21,2,8.85754583921015
4.33956984026061,0.247713335478104,0.242097144275562,21,3,17.6257639868359
7.16191057358028,0.250112679831793,0.244230950184661,23,1,27.6445698166432
6.47562216218374,0.252668454823002,0.246768905436619,23,2,27.5364362952515
7.49962282527598,0.248537744113039,0.243355048071648,23,3,36.5068171133051
2.4182571973683,0.216112861689141,0.210155933329214,24,1,19.6567936060179
1.22504834935142,0.147593275524773,0.140907084830587,24,2,27.9078514339445
2.33342210285669,0.195278184170675,0.187590679925014,24,3,20.2491772449459
1.46708601219828,0.142161554243919,0.131128440951591,25,1,6.56323460272684
2.05097736799653,0.193458316077413,0.185494428064118,25,2,10.0188058298072
1.94703946250777,0.169673734347554,0.163429165560112,25,3,10.3761165961448
5.55244163372916,0.264263348929897,0.258729623066233,26,1,30.6488011283498
5.29997999999614,0.244755246651603,0.23872865827754,26,2,17.2496473906911
4.91668706037067,0.25000264321733,0.244389728452833,26,3,23.16878232252
3.0264957104116,0.246384656369971,0.240291853737642,28,1,24.2360131640809
4.22203769721284,0.269348045551986,0.26645963327428,28,2,24.4334743770569
3.09918155190279,0.238823905513359,0.232887978660974,28,3,23.3333333333333
3.73417747563523,0.251586383406982,0.245703322867297,29,1,32.3742360131641
3.49531125321228,0.198921151702153,0.191579846602004,29,2,30.7898448519041
5.74054038328185,0.275299932859471,0.2718492182258,29,3,38.2933709449929
4.02170177207124,0.236228764293653,0.232362181258203,31,1,9.71321109543959
1.99170530368791,0.181172089284862,0.173196203666617,31,2,6.11659614480489
3.36020259234327,0.229602225937866,0.223030396733103,31,3,8.26046074283028
5.29506413413993,0.242436520583177,0.237378811406726,33,1,24.9788434414669
6.03471214581442,0.249448051879961,0.24387809544555,33,2,24.4240714621533
4.87565061953268,0.251328286971508,0.245663639621827,33,3,22.722143864598
2.1998878347092,0.199035205979368,0.194937024924997,34,1,6.90644099670898
3.63635155066547,0.233771456196165,0.229050300852753,34,2,6.55383168782322
4.92427755247504,0.261834244547642,0.256262935662826,34,3,7.87023977433004
2.68606458476111,0.243743367521978,0.237578337691071,35,1,22.2049835448989
3.29291568715792,0.281965001117337,0.276764757367515,35,2,15.9191349318289
2.71285987286717,0.223311901192474,0.219131904954394,35,3,20.9355900329102
3.67872367284359,0.211138800302279,0.213618471240867,37,1,38.4344146685472
2.68584288659481,0.230365035192316,0.227693986039286,37,2,29.0126939351199
2.69862639688334,0.195401170718915,0.190618486086192,37,3,32.1579689703808
3.52316472274411,0.209617586652421,0.203264681593186,38,1,6.4974141984015
2.06926986843554,0.151743025535464,0.143178662610517,38,2,7.99835448989187
1.47407390869964,0.116878389854993,0.110600804316117,38,3,10.4184297132111
4.70872535148864,0.273375722917055,0.26905619035784,39,1,14.4334743770569
4.74163083706726,0.274733251281052,0.271122847719762,39,2,9.70850963798778
4.2292692842323,0.282229704207497,0.27730794875838,39,3,11.5467795016455
0.693952213849949,0.0898171271355558,0.0861136779802361,41,1,7.86553831687823
1.85978589747947,0.178556823915355,0.169829320160924,41,2,16.6854724964739
1.68454007578203,0.165298923092852,0.155750016616358,41,3,20.0611189468735
1.77308651195094,0.163254582241928,0.157692626544187,43,1,9.93888105312647
1.38843025929815,0.11784787741868,0.107985064174031,43,2,11.2834978843441
0.263150861210831,0.0337913003785949,0.0210857208544065,43,3,6.57263751763046
2.1071666684464,0.214406577254234,0.207386158412887,48,1,12.6281147155618
2.11666800987915,0.186355919419673,0.178980423616051,48,2,15.8439116125999
1.23731762414404,0.153529067940724,0.14651461229297,48,3,13.6906440996709
1.28001102277962,0.118154851953579,0.124127198102098,49,1,34.677950164551
2.41935769209101,0.157352985980696,0.153454389678973,49,2,34.2548189938881
2.64741769921147,0.180466167545794,0.173581957887812,49,3,38.1836702711174
4.81604101679033,0.251226351418523,0.245962059887761,50,1,25.9285378467325
2.97193821242603,0.225732136391522,0.219180987728272,50,2,15.5853314527504
2.60890159319224,0.206562857484591,0.207314022644221,50,3,23.6060178655383
3.33868368465754,0.278940901084664,0.273684161905095,6,1,14.6309355900329
2.85886691963586,0.235006312847456,0.228790600497214,6,2,10.3055947343677
3.67890716889538,0.277042465547605,0.273433179216845,6,3,19.2101551480959
2.5285781809529,0.218450728600071,0.211505789205131,7,1,25.7874941231782
2.16477008060869,0.222055631733998,0.215442489411806,7,2,17.5693464974142
2.58193911010806,0.200928540040787,0.196576543933415,7,3,19.0879172543488
2.24303808059455,0.165865430592983,0.15765341989006,8,1,11.7113305124589
3.15191292044512,0.172638276347525,0.165462517321541,8,2,11.8124118476728
3.07710763731594,0.172518573631478,0.164120980707159,8,3,13.1358721203573
